id,label
274,0.0016191503
275,0.11973285
276,0.98700947
277,0.0016927181
278,0.98700243
279,0.0016902816
280,0.001688895
281,0.001606652
282,0.0016499984
283,0.9869771
284,0.987069
285,0.0019741568
286,0.0024146123
287,0.986985
288,0.0016553674
289,0.0016642476
290,0.0016195071
291,0.91735375
292,0.020132568
293,0.98649603
294,0.98700273
295,0.0016183784
296,0.0016485183
297,0.9870906
298,0.003943974
299,0.0016148926
300,0.0016612285
301,0.0016820483
302,0.0016160026
303,0.9870043
304,0.9863831
305,0.002362478
306,0.0016140027
307,0.9870029
308,0.5037485
309,0.0016302055
310,0.0016733413
311,0.98704624
312,0.94676876
313,0.15022063
314,0.9870242
315,0.00167135
316,0.9870326
317,0.9868898
318,0.0016586536
319,0.0016206104
320,0.0021114259
321,0.98707944
322,0.0016711437
323,0.0016875723
324,0.94186497
325,0.001685954
326,0.001668742
327,0.0024566494
328,0.0077631287
329,0.0052291895
330,0.987034
331,0.0016147
332,0.0016264622
333,0.983604
334,0.040012915
335,0.9869735
336,0.001616565
337,0.9870453
338,0.0028951704
339,0.91912544
340,0.0070758145
341,0.0038111263
342,0.9869902
343,0.0016223723
344,0.98706883
345,0.0016216986
346,0.0022500847
347,0.0016819142
348,0.0032365345
349,0.9870222
350,0.0016481119
351,0.0018241337
352,0.9278547
353,0.0016351927
354,0.0022209487
355,0.98439324
356,0.9869493
357,0.98704267
358,0.9870017
359,0.9870281
360,0.0026882528
361,0.98700976
362,0.11619303
363,0.0016192569
364,0.987009
365,0.92080724
366,0.96778244
367,0.028668066
368,0.98700124
369,0.0066204215
370,0.0016251992
371,0.0016216754
372,0.0016366608
373,0.001616156
374,0.0018816509
375,0.9861213
376,0.0016147163
377,0.9276414
378,0.98705566
379,0.9159244
380,0.51105946
381,0.030746095
382,0.0016209356
383,0.0016222284
384,0.0016218711
385,0.98708266
386,0.0016342526
387,0.9177367
388,0.0016870678
389,0.0018126458
390,0.98706293
391,0.9773307
392,0.9795052
393,0.9858369
394,0.9869923
395,0.0016825865
396,0.0016800507
397,0.0016307014
398,0.9856036
399,0.98700386
400,0.006768416
401,0.9869495
402,0.98278254
403,0.0036945876
404,0.0016220404
405,0.9870895
406,0.98711425
407,0.98711634
408,0.0019313325
409,0.0016804282
410,0.001634989
411,0.98707354
412,0.98703283
413,0.98569214
414,0.9869876
415,0.9871086
416,0.028446505
417,0.9869246
418,0.98704696
419,0.93574965
420,0.9869859
421,0.004188833
422,0.9870148
423,0.9870409
424,0.95602787
425,0.9869926
426,0.0016665425
427,0.9870608
428,0.9785761
429,0.012331746
430,0.970291
431,0.9869815
432,0.0016290708
433,0.0016739
434,0.0016877911
435,0.986997
436,0.987069
437,0.0016866432
438,0.0016663423
439,0.0016782444
440,0.9832319
441,0.0016178337
442,0.98709786
443,0.0016400269
444,0.001671111
445,0.98700553
446,0.0016151522
447,0.93187886
448,0.9350215
449,0.0016784564
450,0.98708737
451,0.0016679537
452,0.0017975426
453,0.98700106
454,0.93129677
455,0.13290727
456,0.51252496
457,0.98708266
458,0.0016623107
459,0.0016318682
460,0.0016161051
461,0.0016209766
462,0.0016574842
463,0.001686353
464,0.0016767598
465,0.0178859
466,0.98709786
467,0.98699427
468,0.0016165383
469,0.0022776665
470,0.5105049
471,0.9869938
472,0.98673826
473,0.985527
474,0.98701376
475,0.0016819007
476,0.98603076
477,0.0016250334
478,0.0016238582
479,0.0016842923
480,0.9545766
481,0.9870825
482,0.9870105
483,0.0016169144
484,0.9870597
485,0.001640843
486,0.9508819
487,0.0016760804
488,0.9869871
489,0.0016789248
490,0.9870837
491,0.9828121
492,0.986966
493,0.98699963
494,0.0016321358
495,0.0016817917
496,0.9869735
497,0.9863045
498,0.0016298214
499,0.0016258812
500,0.0028118575
501,0.98702765
502,0.15630852
503,0.0016774891
504,0.9182394
505,0.0061827456
506,0.98705816
507,0.0016204604
508,0.94022375
509,0.98712415
510,0.0858915
511,0.005072409
512,0.94391036
513,0.0016116862
514,0.9870215
515,0.9780363
516,0.98705167
517,0.00168145
518,0.9870858
519,0.98705214
520,0.98019487
521,0.94595426
522,0.0016426044
523,0.9870272
524,0.0016159918
525,0.0016157461
526,0.002177507
527,0.98699135
528,0.0016900994
529,0.97390604
530,0.0016193142
531,0.0016451989
532,0.017558094
533,0.9869803
534,0.98704624
535,0.9869832
536,0.0016143706
537,0.0018323282
538,0.0017179805
539,0.001681224
540,0.98705757
541,0.0043897834
542,0.9870392
543,0.9870775
544,0.0016150236
545,0.0039792294
546,0.98700273
547,0.0016831901
548,0.98703074
549,0.9870195
550,0.0016461287
551,0.98700124
552,0.0027279488
553,0.0016208004
554,0.97939545
555,0.9871206
556,0.9841881
557,0.00281617
558,0.0044661495
559,0.8408317
560,0.49921364
561,0.0016163287
562,0.0016900074
563,0.50122786
564,0.9870272
565,0.9751891
566,0.0016132786
567,0.001620968
568,0.0017632161
569,0.001640997
570,0.9232216
571,0.0016642214
572,0.0016876819
573,0.9276198
574,0.002379232
575,0.98704195
576,0.9870773
577,0.9871442
578,0.50899446
579,0.001613865
580,0.0016214359
581,0.9870283
582,0.98706275
583,0.0016163316
584,0.9860485
585,0.51309043
586,0.986449
587,0.009448407
588,0.986999
589,0.98698485
590,0.9821885
591,0.9763792
592,0.004877223
593,0.9869876
594,0.9855549
595,0.9227365
596,0.0016146887
597,0.0016208205
598,0.98677427
599,0.0016236237
600,0.0036421523
601,0.9870128
602,0.98703283
603,0.5075725
604,0.98682266
605,0.03673445
606,0.0016155719
607,0.9868046
608,0.98702615
609,0.0020570292
610,0.0016142658
611,0.9870775
612,0.9870359
613,0.0016269834
614,0.9870128
615,0.9869841
616,0.9869833
617,0.0016981477
618,0.98699474
619,0.0016296458
620,0.0016795222
621,0.98713446
622,0.9869651
623,0.0016339285
624,0.9372469
625,0.001630759
626,0.98710907
627,0.9870954
628,0.0031519225
629,0.9869961
630,0.0031256021
631,0.9870347
632,0.0016177519
633,0.97070473
634,0.986997
635,0.0016216832
636,0.9863608
637,0.98700154
638,0.0016151099
639,0.9869724
640,0.9870928
641,0.0016332391
642,0.98697513
643,0.9870232
644,0.0016787695
645,0.9869785
646,0.0016702833
647,0.9838634
648,0.96564573
649,0.0016292605
650,0.0016187087
651,0.0016145592
652,0.9870293
653,0.0016234581
654,0.9870291
655,0.9870504
656,0.0016203831
657,0.0016261744
658,0.9192399
659,0.0016228885
660,0.0016834365
661,0.98640203
662,0.0018453631
663,0.0016676808
664,0.0016225548
665,0.98701704
666,0.0141002815
667,0.0016250815
668,0.5290011
669,0.98710454
670,0.9870646
671,0.0016738743
672,0.0016744356
673,0.986939
674,0.0016167865
675,0.91912234
676,0.98632497
677,0.98700273
678,0.98708737
679,0.0016479146
680,0.987021
681,0.0016154933
682,0.9870063
683,0.9870564
684,0.98698527
685,0.0016256542
686,0.6754926
687,0.0016211172
688,0.97600585
689,0.0016810565
690,0.98699474
691,0.0016449902
692,0.0016560655
693,0.987002
694,0.001684355
695,0.98467207
696,0.0016320846
697,0.0016357276
698,0.001662363
699,0.0016841006
700,0.0016178784
701,0.98706174
702,0.0019472339
703,0.9869874
704,0.9786142
705,0.9870116
706,0.0016163595
707,0.01057558
708,0.001626732
709,0.0016792619
710,0.1595919
711,0.048291326
712,0.020740163
713,0.001617661
714,0.0016361527
715,0.986966
716,0.98712415
717,0.98700035
718,0.9870535
719,0.4991991
720,0.001615307
721,0.9870063
722,0.0016235865
723,0.9869871
724,0.51066023
725,0.96383154
726,0.0016866826
727,0.986966
728,0.98699856
729,0.0016154717
730,0.98701775
731,0.0016218805
732,0.9870749
733,0.9862476
734,0.9870064
735,0.0016824622
736,0.002306695
737,0.98710984
738,0.010556586
739,0.9869771
740,0.9870444
741,0.9861948
742,0.9870491
743,0.004924719
744,0.115744665
745,0.9870189
746,0.0016823747
747,0.0016296754
748,0.98706716
749,0.98698455
750,0.0024582816
751,0.0016441534
752,0.49452278
753,0.92235595
754,0.0016135887
755,0.9869918
756,0.9870632
757,0.00168659
758,0.98699516
759,0.0016655107
760,0.9870488
761,0.0016455111
762,0.9870594
763,0.0016790128
764,0.001613825
765,0.9870077
766,0.9870079
767,0.0016190615
768,0.0019236379
769,0.98503053
770,0.0016396964
771,0.9870717
772,0.9870085
773,0.0016432357
774,0.0016758335
775,0.98691285
776,0.9869771
777,0.0016843904
778,0.9869836
779,0.0016872698
780,0.92534816
781,0.98705304
782,0.0016175237
783,0.002202479
784,0.98297274
785,0.0016305614
786,0.0016190639
787,0.98697895
788,0.98703146
789,0.0016830247
790,0.9220865
791,0.98705566
792,0.987014
793,0.9870623
794,0.98698545
795,0.0016817764
796,0.9864764
797,0.0016723466
798,0.987054
799,0.98446715
800,0.002363233
801,0.502031
802,0.0019457117
803,0.9870538
804,0.9867263
805,0.98698807
806,0.98699826
807,0.9870377
808,0.986993
809,0.986518
810,0.9870869
811,0.9870204
812,0.98701376
813,0.98705167
814,0.0022015288
815,0.001680526
816,0.0016549175
817,0.001620213
818,0.9870761
819,0.046579484
820,0.0016847454
821,0.0022218206
822,0.0016217838
823,0.51232356
824,0.96216667
825,0.9870072
826,0.9870351
827,0.9869815
828,0.0016495845
829,0.0016692984
830,0.0022132068
831,0.0016867099
832,0.98665524
833,0.01324131
834,0.986993
835,0.5010579
836,0.0050679925
837,0.9233598
838,0.98709846
839,0.9870148
840,0.987062
841,0.9380732
842,0.9870439
843,0.98700386
844,0.0016495663
845,0.98704654
846,0.98707
847,0.0016435751
848,0.0016596591
849,0.98701113
850,0.0016145709
851,0.0026306955
852,0.98705
853,0.98606324
854,0.0016229858
855,0.9869771
856,0.98708415
857,0.0016814846
858,0.14354132
859,0.9870295
860,0.0016692163
861,0.9870764
862,0.98697984
863,0.0020397126
864,0.020806013
865,0.9870189
866,0.9268861
867,0.0016132423
868,0.9843622
869,0.98706293
870,0.0016784132
871,0.9870063
872,0.986773
873,0.0031731157
874,0.0054790666
875,0.9870345
876,0.0016332926
877,0.9267276
878,0.0016170687
879,0.03390543
880,0.0032381278
881,0.98701495
882,0.92476016
883,0.0016328872
884,0.14466561
885,0.00164596
886,0.98703194
887,0.9870599
888,0.0016155049
889,0.044778414
890,0.51010126
891,0.98707354
892,0.9870154
893,0.98698807
894,0.0020436556
895,0.0016183956
896,0.9870641
897,0.9869961
898,0.0016723417
899,0.0017700656
900,0.0016347772
901,0.9870491
902,0.00160854
903,0.98698926
904,0.98699856
905,0.0029155007
906,0.0016234767
907,0.9869823
908,0.93485355
909,0.9854254
910,0.022101518
911,0.94972855
912,0.0016388381
913,0.0016916329
914,0.98704225
915,0.0042645913
916,0.0016351085
917,0.9870069
918,0.038702555
919,0.0016150944
920,0.028146062
921,0.5002021
922,0.0016395557
923,0.0016188772
924,0.98619205
925,0.0019327567
926,0.98710483
927,0.98701113
928,0.0016798617
929,0.001620397
930,0.0016203197
931,0.9869724
932,0.9869874
933,0.98109925
934,0.9844301
935,0.98684293
936,0.9869975
937,0.98701376
938,0.9870195
939,0.0017443842
940,0.0016758182
941,0.001678438
942,0.0016889345
943,0.9869865
944,0.0016843583
945,0.98582447
946,0.0016146153
947,0.0046297284
948,0.98696923
949,0.0016261372
950,0.986978
951,0.0016626184
952,0.9870064
953,0.9870928
954,0.98701704
955,0.0018421997
956,0.9870503
957,0.15592423
958,0.9869871
959,0.9870385
960,0.98699856
961,0.0022972135
962,0.0016436746
963,0.0016426732
964,0.19367398
965,0.98340493
966,0.0016207679
967,0.0016245197
968,0.0016190407
969,0.98406065
970,0.9869823
971,0.98704344
972,0.002323744
973,0.0016986392
974,0.0016590402
975,0.4995962
976,0.0023012087
977,0.9870232
978,0.0016245833
979,0.932661
980,0.0016208065
981,0.9869717
982,0.9871138
983,0.987034
984,0.9869926
985,0.0016156752
986,0.0016162237
987,0.9870717
988,0.98698527
989,0.9870697
990,0.98693794
991,0.50026166
992,0.0016190476
993,0.5123819
994,0.98671657
995,0.9871124
996,0.98704195
997,0.98700976
998,0.0016281111
999,0.9870034
1000,0.9868615
1001,0.0016430188
1002,0.0016667374
1003,0.001620574
1004,0.002099781
1005,0.0016161643
1006,0.98705184
1007,0.9869808
1008,0.0017126959
1009,0.5130322
1010,0.001617209
1011,0.98701143
1012,0.0016166577
1013,0.9871083
1014,0.0024914967
1015,0.0016346695
1016,0.0016117063
1017,0.011252172
1018,0.0032060952
1019,0.0016195658
1020,0.0016872023
1021,0.986985
1022,0.92894554
1023,0.0016229535
1024,0.98704284
1025,0.9580866
1026,0.003448835
1027,0.0021927084
1028,0.9450535
1029,0.0016196416
1030,0.001633169
1031,0.98671126
1032,0.98700476
1033,0.9870213
1034,0.0016256117
1035,0.0043447735
1036,0.036031872
1037,0.986993
1038,0.9769913
1039,0.98701674
1040,0.002659886
1041,0.0016699465
1042,0.9272088
1043,0.0016753908
1044,0.9870925
1045,0.0396554
1046,0.0016230617
1047,0.0016162347
1048,0.0016682192
1049,0.010964986
1050,0.0016142789
1051,0.002191889
1052,0.001694271
1053,0.9869773
1054,0.5051091
1055,0.0016500165
1056,0.0016168967
1057,0.001615706
1058,0.9870069
1059,0.9869721
1060,0.0017722194
1061,0.0016167848
1062,0.0016512396
1063,0.98704666
1064,0.98688084
1065,0.98342013
1066,0.9869968
1067,0.9870863
1068,0.0016475274
1069,0.987009
1070,0.0016794003
1071,0.9870409
1072,0.9870869
1073,0.0016202965
1074,0.98669285
1075,0.0033215901
1076,0.98673636
1077,0.0016195951
1078,0.9870488
1079,0.001617459
1080,0.0016150243
1081,0.9870831
1082,0.9869923
1083,0.986978
1084,0.9870199
1085,0.98699915
1086,0.9870886
1087,0.0016202648
1088,0.929204
1089,0.9197758
1090,0.98705775
1091,0.20152968
1092,0.0016458635
1093,0.027284458
1094,0.013666573
1095,0.9870119
1096,0.923415
1097,0.9870189
1098,0.0016791081
1099,0.0016803368
1100,0.9865437
1101,0.9870079
1102,0.98699164
1103,0.9849909
1104,0.9870968
1105,0.0016141119
1106,0.0016173926
1107,0.0029355704
1108,0.9871177
1109,0.002497674
1110,0.98707443
1111,0.0016697178
1112,0.9287442
1113,0.0016891392
1114,0.9870222
1115,0.0016729122
1116,0.95110804
1117,0.12579247
1118,0.0039744447
1119,0.0016342805
1120,0.0016171087
1121,0.0016939674
1122,0.986631
1123,0.0016594573
1124,0.9870717
1125,0.9869964
1126,0.9870924
1127,0.0016175946
1128,0.0016168366
1129,0.98703325
1130,0.98703986
1131,0.91795033
1132,0.49961632
1133,0.98709404
1134,0.9870921
1135,0.98710436
1136,0.0016618669
1137,0.0016146677
1138,0.0016231252
1139,0.0016419379
1140,0.1438043
1141,0.0016738824
1142,0.9869813
1143,0.98710924
1144,0.001639196
1145,0.9870778
1146,0.0016183213
1147,0.9869088
1148,0.0016607998
1149,0.0026383083
1150,0.9870507
1151,0.98702675
1152,0.9870594
1153,0.98704714
1154,0.0024216552
1155,0.0039036172
1156,0.98703635
1157,0.9869808
1158,0.9266046
1159,0.0016884352
1160,0.0016854557
1161,0.0016321017
1162,0.98699564
1163,0.0026186234
1164,0.98704666
1165,0.0016263876
1166,0.98704314
1167,0.98692244
1168,0.0016253652
1169,0.0016201119
1170,0.95383227
1171,0.97422785
1172,0.9866232
1173,0.0016884812
1174,0.0016157938
1175,0.0016287353
1176,0.98699856
1177,0.001623884
1178,0.9870942
1179,0.0047770357
1180,0.0016158778
1181,0.0016726824
1182,0.012491122
1183,0.98699397
1184,0.0016731943
1185,0.98710084
1186,0.97911716
1187,0.001690001
1188,0.943978
1189,0.0016353566
1190,0.0019563993
1191,0.98702437
1192,0.6228021
1193,0.98699987
1194,0.001686755
1195,0.0016834629
1196,0.9870043
1197,0.987067
1198,0.0016268848
1199,0.98706806
1200,0.0016822425
1201,0.96743953
1202,0.98691183
1203,0.0016151081
1204,0.0016359368
1205,0.98706883
1206,0.0016834205
1207,0.98705846
1208,0.9866742
1209,0.9870242
1210,0.0016651398
1211,0.004294691
1212,0.9870707
1213,0.001630877
1214,0.9869964
1215,0.5018844
1216,0.98052204
1217,0.0016404658
1218,0.0016388677
1219,0.9869806
1220,0.9869771
1221,0.0016325766
1222,0.9869712
1223,0.9683233
1224,0.0037997114
1225,0.98712015
1226,0.0016178738
1227,0.9867571
1228,0.0027564603
1229,0.98689073
1230,0.0016444616
1231,0.0016706942
1232,0.0016366388
1233,0.98675334
1234,0.94435304
1235,0.9870246
1236,0.001634484
1237,0.0016206304
1238,0.16051704
1239,0.51141155
1240,0.0016475972
1241,0.9870436
1242,0.0016087778
1243,0.98703724
1244,0.0016140888
1245,0.0021894446
1246,0.0016159386
1247,0.92554027
1248,0.98697454
1249,0.0016738815
1250,0.9869865
1251,0.98708504
1252,0.0016422706
1253,0.97839177
1254,0.98699987
1255,0.0020249034
1256,0.9611552
1257,0.987002
1258,0.98704666
1259,0.9809989
1260,0.9239135
1261,0.0016680699
1262,0.0016924429
1263,0.001674758
1264,0.0016306952
1265,0.9870255
1266,0.9870072
1267,0.0016213986
1268,0.9870504
1269,0.0016152854
1270,0.98707914
1271,0.98709404
1272,0.0016328443
1273,0.98466736
1274,0.98700106
1275,0.98695326
1276,0.9374012
1277,0.0016882629
1278,0.49923208
1279,0.0016597302
1280,0.9870603
1281,0.0016230207
1282,0.9870195
1283,0.9869832
1284,0.0016179834
1285,0.98701006
1286,0.98704016
1287,0.9869811
1288,0.0016166785
1289,0.0031269076
1290,0.0017496641
1291,0.9870834
1292,0.987045
1293,0.0016837335
1294,0.0020272587
1295,0.0016882066
1296,0.98697984
1297,0.986987
1298,0.9869871
1299,0.0016174334
1300,0.0016595436
1301,0.019101748
1302,0.0016226417
1303,0.0016499204
1304,0.0016883658
1305,0.9869961
1306,0.0039354493
1307,0.0016590143
1308,0.0035793467
1309,0.001665474
1310,0.004049897
1311,0.98700583
1312,0.00565263
1313,0.0016421453
1314,0.4999494
1315,0.98700476
1316,0.0016481378
1317,0.0016958948
1318,0.0016929029
1319,0.0019092186
1320,0.0016780397
1321,0.0016195349
1322,0.0016188355
1323,0.91814715
1324,0.505603
1325,0.0016206906
1326,0.0016771788
1327,0.0016766606
1328,0.0016410213
1329,0.9870295
1330,0.5029285
1331,0.9298843
1332,0.98705286
1333,0.113635086
1334,0.0016193218
1335,0.0016147047
1336,0.98703706
1337,0.9870544
1338,0.9831554
1339,0.001629879
1340,0.98565704
1341,0.0016167526
1342,0.9775986
1343,0.0016351007
1344,0.017995939
1345,0.045024015
1346,0.0016678415
1347,0.98707426
1348,0.0066637835
1349,0.9870388
1350,0.9870456
1351,0.934013
1352,0.0025284875
1353,0.0016842377
1354,0.0016162607
1355,0.0016737992
1356,0.001624683
1357,0.92467546
1358,0.9310057
1359,0.9869815
1360,0.9318777
1361,0.0038419005
1362,0.98708415
1363,0.9863297
1364,0.033446167
1365,0.0016142629
1366,0.0016444365
1367,0.0022089495
1368,0.98539865
1369,0.9847498
1370,0.9870088
1371,0.0016300468
1372,0.0016285644
1373,0.0016286484
1374,0.0016150997
1375,0.0016420201
1376,0.038187545
1377,0.0018660199
1378,0.98702055
1379,0.9865508
1380,0.9869601
1381,0.9870646
1382,0.0019425228
1383,0.0017207698
1384,0.9869806
1385,0.0016488595
1386,0.98675895
1387,0.0016291292
1388,0.0043738247
1389,0.9869681
1390,0.0016868248
1391,0.986987
1392,0.0026810316
1393,0.0036981604
1394,0.98704034
1395,0.0024261354
1396,0.98702645
1397,0.98648876
1398,0.98698246
1399,0.4985659
1400,0.9869763
1401,0.0016652318
1402,0.0016738991
1403,0.9870409
1404,0.0016238778
1405,0.9541792
1406,0.98704314
1407,0.98711073
1408,0.9869927
1409,0.0018136356
1410,0.9173624
1411,0.9849699
1412,0.0016249436
1413,0.98702735
1414,0.98703706
1415,0.9839354
1416,0.0016395383
1417,0.98104686
1418,0.0016150697
1419,0.007846155
1420,0.98699594
1421,0.93667036
1422,0.98699856
1423,0.0047973315
1424,0.94073397
1425,0.98698837
1426,0.53714466
1427,0.0016180121
1428,0.9869726
1429,0.9774453
1430,0.0016170562
1431,0.015760513
1432,0.987054
1433,0.0016268763
1434,0.0016746114
1435,0.9870081
1436,0.0031029677
1437,0.0054936544
1438,0.98698545
1439,0.9870064
1440,0.0017567918
1441,0.0016726392
1442,0.987021
1443,0.9856783
1444,0.98699594
1445,0.98703045
1446,0.984413
1447,0.001623884
1448,0.0016395476
1449,0.0016750393
1450,0.0016156645
1451,0.0016258162
1452,0.0016185746
1453,0.0016192307
1454,0.9870382
1455,0.9870085
1456,0.001676408
1457,0.41776142
1458,0.98708934
1459,0.0016267399
1460,0.0019819238
1461,0.9870289
1462,0.9870064
1463,0.9762692
1464,0.0016196044
1465,0.0016217945
1466,0.9862274
1467,0.02551084
1468,0.006674039
1469,0.98700416
1470,0.0016325515
1471,0.9869964
1472,0.98701525
1473,0.0016777755
1474,0.987002
1475,0.001641891
1476,0.98691636
1477,0.9870594
1478,0.9164398
1479,0.0022041055
1480,0.0016635336
1481,0.9870561
1482,0.0016261325
1483,0.98703194
1484,0.9870342
1485,0.9869583
1486,0.9870368
1487,0.98699915
1488,0.0016882243
1489,0.5037257
1490,0.004778784
1491,0.0016731912
1492,0.9558947
1493,0.0016765872
1494,0.0016838516
1495,0.9870034
1496,0.987041
1497,0.986997
1498,0.15254131
1499,0.9870225
1500,0.0016369496
1501,0.0016638858
1502,0.0018642689
1503,0.0016195534
1504,0.9870439
1505,0.0016633209
1506,0.98699945
1507,0.9870764
1508,0.98703045
1509,0.0016357783
1510,0.0016823853
1511,0.0016543953
1512,0.9869839
1513,0.9870482
1514,0.98667926
1515,0.9870272
1516,0.9870599
1517,0.9870088
1518,0.0016205901
1519,0.9865458
1520,0.0016141566
1521,0.98697895
1522,0.0016852837
1523,0.9214099
1524,0.98708177
1525,0.98669547
1526,0.0016156206
1527,0.9870195
1528,0.9870504
1529,0.008404093
1530,0.043706466
1531,0.9870093
1532,0.0016224466
1533,0.9870482
1534,0.9870872
1535,0.9870377
1536,0.9870654
1537,0.0016184966
1538,0.008576642
1539,0.9869836
1540,0.93077034
1541,0.9881965
1542,0.001669616
1543,0.001687859
1544,0.9870749
1545,0.98686767
1546,0.98616487
1547,0.50612843
1548,0.98703355
1549,0.9870843
1550,0.974316
1551,0.9870248
1552,0.0016722532
1553,0.98701704
1554,0.9871077
1555,0.98700154
1556,0.98701674
1557,0.9870869
1558,0.9870796
1559,0.98708385
1560,0.032480452
1561,0.0016141243
1562,0.9870148
1563,0.0025679942
1564,0.0019260398
1565,0.0016256022
1566,0.0016159603
1567,0.001631301
1568,0.4969862
1569,0.9870298
1570,0.98672795
1571,0.0016665035
1572,0.00161534
1573,0.9263289
1574,0.9869401
1575,0.0074253823
1576,0.5115247
1577,0.0016215981
1578,0.26354465
1579,0.0016794108
1580,0.0016378895
1581,0.001663375
1582,0.0019799443
1583,0.9562528
1584,0.987069
1585,0.9869964
1586,0.9870175
1587,0.51168406
1588,0.0016561482
1589,0.9870806
1590,0.503402
1591,0.9871056
1592,0.9870632
1593,0.001638766
1594,0.9333888
1595,0.001616758
1596,0.0016204789
1597,0.9870079
1598,0.9870337
1599,0.92515934
1600,0.9870796
1601,0.0016470324
1602,0.9854381
1603,0.98712885
1604,0.9152746
1605,0.0028866306
