bert-emb-diff,roberta-emb-diff
0.8921752572059631,0.8802846670150757
0.7271457314491272,0.7894048690795898
0.830227255821228,0.9382563233375549
0.8599079847335815,0.9230349659919739
0.944091260433197,0.9438914060592651
0.7996608018875122,0.8318210244178772
0.9090039134025574,0.9119685888290405
0.8145319819450378,0.8176313638687134
0.8295228481292725,0.7859244346618652
0.8102294206619263,0.7762494087219238
0.9048677682876587,0.9302665591239929
0.9548078775405884,0.9640816450119019
0.8130813837051392,0.7231227159500122
0.7299128174781799,0.8622324466705322
0.9109500646591187,0.8795771598815918
0.9449640512466431,0.9230145215988159
0.8480224609375,0.853988766670227
0.9403094053268433,0.891185462474823
0.8703281879425049,0.8457702398300171
0.8406416773796082,0.8373558521270752
0.7498406767845154,0.7681276202201843
0.9244977235794067,0.9279478788375854
0.8891793489456177,0.9019976258277893
0.9477579593658447,0.9280197620391846
0.6255884170532227,0.648979663848877
0.8974664807319641,0.894784688949585
0.7106071710586548,0.7734969854354858
0.899073600769043,0.9312411546707153
0.8436053991317749,0.7590641379356384
0.8389978408813477,0.8825002908706665
0.9447135925292969,0.9482632279396057
0.9323766827583313,0.9557656049728394
0.9606729745864868,0.9371358156204224
0.8634805679321289,0.8723296523094177
0.9490339756011963,0.9296615123748779
0.9550706148147583,0.9229108095169067
0.9381749629974365,0.9386005401611328
0.8366950750350952,0.828525185585022
0.9116365313529968,0.9076871871948242
0.959784746170044,0.9595036506652832
0.8718979358673096,0.8817293643951416
0.9372857213020325,0.9460609555244446
0.9582586288452148,0.9820315837860107
0.9805338382720947,0.98554927110672
0.8743760585784912,0.8407410383224487
0.8614174127578735,0.8840007781982422
0.9257595539093018,0.9288860559463501
0.9387110471725464,0.9470512866973877
0.6960991024971008,0.7154947519302368
0.9257165193557739,0.8976902961730957
0.7755125761032104,0.7707672119140625
0.8637973666191101,0.8619878888130188
0.9376165866851807,0.9570187330245972
0.8910186290740967,0.848894476890564
0.8836016654968262,0.8039873242378235
0.8514382839202881,0.8683081269264221
0.8806971311569214,0.8607360124588013
0.8662061095237732,0.8267924785614014
0.9491323232650757,0.923111081123352
0.9531509876251221,0.9281157851219177
0.8626710176467896,0.6150059103965759
0.8895238637924194,0.8957823514938354
0.915579080581665,0.8409537672996521
0.9501320123672485,0.9635109901428223
0.9499080181121826,0.9427608847618103
0.8890672922134399,0.9391534924507141
0.8885773420333862,0.8915183544158936
0.9097165465354919,0.9330847263336182
0.7436708211898804,0.7601652145385742
0.9555996060371399,0.9541063904762268
0.606693685054779,0.6698402166366577
0.8934522271156311,0.7711695432662964
0.8504019975662231,0.8646172285079956
0.9571831822395325,0.9568358659744263
0.8997353315353394,0.8485331535339355
0.9068849086761475,0.882324755191803
0.9320207238197327,0.8969312906265259
0.9235943555831909,0.9146744012832642
0.8983936309814453,0.9262365102767944
0.840070903301239,0.9358497858047485
0.8754592537879944,0.9036992788314819
0.8970091342926025,0.8113638758659363
0.928871750831604,0.949461817741394
0.8030677437782288,0.7291309833526611
0.9193481206893921,0.9636359214782715
0.8566137552261353,0.8909785151481628
0.8674424886703491,0.8990883231163025
0.805351972579956,0.7657881379127502
0.8617162704467773,0.8660234212875366
0.8639770150184631,0.7906093597412109
0.9091187715530396,0.8718202114105225
0.9371287822723389,0.9249005913734436
0.9221529960632324,0.9357335567474365
0.8394820094108582,0.9099783897399902
0.8198850750923157,0.8615167140960693
0.8652935028076172,0.8449521064758301
0.8568211197853088,0.8955238461494446
0.913433313369751,0.9269750118255615
0.852859616279602,0.8047442436218262
0.8366526961326599,0.7956526875495911
0.9101012349128723,0.8244541883468628
0.7470996379852295,0.7533525228500366
0.9294626712799072,0.9558110237121582
0.882237434387207,0.7590202689170837
0.7831072211265564,0.7247111797332764
0.9074559211730957,0.8983107805252075
0.914361834526062,0.8947904109954834
0.8275524973869324,0.7514281272888184
0.8895642757415771,0.8349053859710693
0.8703165054321289,0.9375548362731934
0.8965630531311035,0.9412195086479187
0.8712053298950195,0.8936628699302673
0.9532409906387329,0.9464617967605591
0.8837909698486328,0.8125750422477722
0.8512282371520996,0.8413276076316833
0.9020533561706543,0.9016104936599731
0.9169929623603821,0.9013041257858276
0.7764843106269836,0.7712820768356323
0.7162191867828369,0.6935265064239502
0.899368405342102,0.8396248817443848
0.6055375337600708,0.7238501310348511
0.909145712852478,0.916259229183197
0.9526527523994446,0.8897204995155334
0.9052238464355469,0.880682110786438
0.8911241292953491,0.8333355188369751
0.922660231590271,0.8621869087219238
0.9276591539382935,0.9637473821640015
0.9500100612640381,0.9435012340545654
0.9073566794395447,0.9274438619613647
0.9641163945198059,0.9612703323364258
0.8466986417770386,0.8292915225028992
0.9729918241500854,0.9700446724891663
0.8526343703269958,0.7981375455856323
0.8799556493759155,0.8854662179946899
0.9387001395225525,0.9503988027572632
0.9057307243347168,0.8181461095809937
0.8256030082702637,0.8859899044036865
0.8595877289772034,0.8682109117507935
0.7654356360435486,0.8734375238418579
0.8564150333404541,0.8617595434188843
0.9064809083938599,0.9256963729858398
0.7233994007110596,0.7771811485290527
0.8956500291824341,0.8815115690231323
0.9068654179573059,0.9222456216812134
0.8261931538581848,0.7774980068206787
0.9176733493804932,0.8984357118606567
0.9130051732063293,0.9298343658447266
0.7725194096565247,0.8092291355133057
0.889992892742157,0.8717844486236572
0.9412387609481812,0.9609878063201904
0.9545139074325562,0.9635288119316101
0.8885889053344727,0.8965774774551392
0.8578817248344421,0.9017260670661926
0.8276840448379517,0.8274205923080444
0.8573015332221985,0.9124562740325928
0.8279038667678833,0.8050518035888672
0.8569101691246033,0.8000177145004272
0.9274827241897583,0.9059830904006958
0.9812909960746765,0.9713895320892334
0.87933349609375,0.8519973158836365
0.8149486780166626,0.8107414245605469
0.8436926007270813,0.8328026533126831
0.909375786781311,0.9211007356643677
0.9703185558319092,0.9386446475982666
0.9342021942138672,0.9391485452651978
0.8897459506988525,0.937798261642456
0.7291842699050903,0.7686607837677002
0.8341804146766663,0.894568681716919
0.7815512418746948,0.7528091073036194
0.5837488174438477,0.59090256690979
0.8462249636650085,0.7715020179748535
0.9371223449707031,0.8726603984832764
0.9429787397384644,0.9379411935806274
0.9427897930145264,0.9561426639556885
0.9597587585449219,0.9467668533325195
0.9401795864105225,0.9305263757705688
0.8187527656555176,0.8019009828567505
0.92647385597229,0.8184738159179688
0.8418248295783997,0.8017148375511169
0.8499044179916382,0.9272621273994446
0.9206113815307617,0.8841450214385986
0.6914512515068054,0.8195809125900269
0.8789499402046204,0.7640241384506226
0.9562395215034485,0.9608534574508667
0.8760228157043457,0.8593430519104004
0.9551459550857544,0.9638081789016724
0.9523016214370728,0.9626937508583069
0.9123455286026001,0.8777252435684204
0.917487621307373,0.8666473627090454
0.5857893228530884,0.5977493524551392
0.9682267904281616,0.9586731195449829
0.9440791606903076,0.9389334917068481
0.9553581476211548,0.9472607970237732
0.8885782957077026,0.8643528819084167
0.8996936082839966,0.8917757272720337
0.947633683681488,0.9575997591018677
0.9490256309509277,0.9226140975952148
0.9331550598144531,0.925886869430542
0.8649959564208984,0.8674781918525696
0.9445369839668274,0.9163902997970581
0.8721716403961182,0.9148938655853271
0.8895657658576965,0.9381711483001709
0.9620602130889893,0.9351587295532227
0.867864191532135,0.8897340893745422
0.80525803565979,0.8183295726776123
0.7486072778701782,0.6388139724731445
0.9305762648582458,0.8929405808448792
0.9299309253692627,0.9468998908996582
0.9205608367919922,0.9588929414749146
0.8517024517059326,0.7473952770233154
0.8228944540023804,0.8686816692352295
0.9309463500976562,0.9214296340942383
0.8926999568939209,0.8431127667427063
0.9510406851768494,0.9689613580703735
0.9493608474731445,0.9219417572021484
0.7876620888710022,0.8360821008682251
0.7121590971946716,0.6572723388671875
0.864400327205658,0.8771712183952332
0.8598532676696777,0.8121996521949768
0.920847475528717,0.8818973898887634
0.880748987197876,0.8337274789810181
0.6607462167739868,0.6724110245704651
0.8544059991836548,0.8323256969451904
0.9421356916427612,0.9263790249824524
0.7526425719261169,0.6736938953399658
0.9198908805847168,0.9541341662406921
0.8879311084747314,0.8855173587799072
0.9073184728622437,0.9456387758255005
0.856887936592102,0.8171523213386536
0.9562391638755798,0.9538832902908325
0.9106366038322449,0.873479962348938
0.6817375421524048,0.7618727684020996
0.9211181998252869,0.89632248878479
0.8325998783111572,0.8660306930541992
0.8764200210571289,0.8977952003479004
0.8109617233276367,0.7686270475387573
0.8214184045791626,0.7895762920379639
0.9536283016204834,0.9351252317428589
0.8031438589096069,0.7915705442428589
0.8933334946632385,0.8994810581207275
0.9487138986587524,0.9228965640068054
0.8548508286476135,0.8934100866317749
0.9235014915466309,0.9378533363342285
0.9469991326332092,0.9463484287261963
0.7632871866226196,0.8151988983154297
0.9233947992324829,0.925177276134491
0.864287257194519,0.9007497429847717
0.92042076587677,0.8920679688453674
0.8113555312156677,0.8107227087020874
0.8530091643333435,0.8069642186164856
0.9567849636077881,0.9858624935150146
0.8239493370056152,0.8309168815612793
0.7013131380081177,0.6708117723464966
0.7912172079086304,0.7075036764144897
0.8969985842704773,0.8968990445137024
0.8965266942977905,0.889337420463562
0.8252387642860413,0.8817757368087769
0.9232094287872314,0.9423514008522034
0.9035803079605103,0.9282994270324707
0.8716484308242798,0.8840969800949097
0.9258077144622803,0.9354038834571838
0.9183357954025269,0.9460813403129578
0.8438336849212646,0.845813512802124
0.9533178210258484,0.9676876068115234
0.8583105802536011,0.7596561312675476
0.9714794754981995,0.9639704823493958
0.7628995776176453,0.7219650745391846
0.9502986669540405,0.9528297185897827
0.9666175842285156,0.9207445383071899
0.8628926873207092,0.8922313451766968
0.8926141858100891,0.8875806331634521
0.9550385475158691,0.9329084753990173
0.8884875178337097,0.8266011476516724
0.9440352320671082,0.962100088596344
0.9524333477020264,0.9575107097625732
0.7675575017929077,0.7602176070213318
0.8307443857192993,0.8457339406013489
0.9458878040313721,0.8566303253173828
0.8021703362464905,0.8104714155197144
0.8951021432876587,0.9496777057647705
0.897425651550293,0.9068858027458191
0.8744610548019409,0.8947144746780396
0.9187671542167664,0.8844705820083618
0.9359818696975708,0.953526496887207
0.9612733125686646,0.9842889308929443
0.8152493238449097,0.849714457988739
0.9699493646621704,0.9797623753547668
0.8794229030609131,0.8554422855377197
0.7723555564880371,0.7551018595695496
0.8279363512992859,0.7796193361282349
0.7752910852432251,0.8496242165565491
0.9361594915390015,0.968849778175354
0.8985896110534668,0.8923494815826416
0.7386459112167358,0.8723939061164856
0.853523850440979,0.9003273248672485
0.8591556549072266,0.8035522699356079
0.9360107183456421,0.8633630275726318
0.6939921975135803,0.7861665487289429
0.93880295753479,0.9444246888160706
0.9063141942024231,0.9011663198471069
0.7782526016235352,0.7288738489151001
0.9225441217422485,0.9136961698532104
0.828008770942688,0.85567307472229
0.8391773700714111,0.8645817041397095
0.9512332677841187,0.9506231546401978
0.9653450846672058,0.946658194065094
0.9408776760101318,0.9282459020614624
0.9453446865081787,0.9459345936775208
0.8884497284889221,0.9008280038833618
0.7932237386703491,0.8523646593093872
0.9118430614471436,0.8800608515739441
0.9813414216041565,0.9944660067558289
0.81201171875,0.8748984336853027
0.871837854385376,0.8460458517074585
0.9448762536048889,0.9354802370071411
0.881720781326294,0.8951808214187622
0.9742963910102844,0.9745686054229736
0.9141585826873779,0.9436681866645813
0.8879104256629944,0.9028059244155884
0.959252655506134,0.9498164653778076
0.69631028175354,0.70003342628479
0.9462388157844543,0.9584049582481384
0.8094303011894226,0.840823769569397
0.8589130640029907,0.9034082889556885
0.8108656406402588,0.7863320112228394
0.9122711420059204,0.8905073404312134
0.9227577447891235,0.9474267959594727
0.9079097509384155,0.9297225475311279
0.9571871161460876,0.9566143751144409
0.8764358758926392,0.9458249807357788
0.9243333339691162,0.938365638256073
0.7970651388168335,0.8012557029724121
0.9417101740837097,0.9368656873703003
0.9313099384307861,0.9577405452728271
0.8879960179328918,0.8679770827293396
0.9120346307754517,0.9017815589904785
0.9055760502815247,0.9024076461791992
0.9710244536399841,0.97426438331604
0.9270133972167969,0.9012108445167542
0.8506403565406799,0.9117541909217834
0.8803871870040894,0.8660158514976501
0.8393237590789795,0.8179729580879211
0.9484602212905884,0.9255601763725281
0.9108372926712036,0.9089030027389526
0.8311092853546143,0.9034563302993774
0.9469233155250549,0.946283221244812
0.8035272359848022,0.8990955352783203
0.9444260597229004,0.914198100566864
0.8157479166984558,0.7914242148399353
0.8914988040924072,0.9258580207824707
0.875312089920044,0.8346614837646484
0.8630688190460205,0.8790323734283447
0.8954349160194397,0.9423776268959045
0.80909663438797,0.8891348838806152
0.9018006324768066,0.8541728258132935
0.8995859026908875,0.8272801637649536
0.9555938243865967,0.9388056993484497
0.928687334060669,0.9320489168167114
0.9228089451789856,0.9498116374015808
0.7944591641426086,0.7786267995834351
0.8653326034545898,0.8701199293136597
0.9020594358444214,0.9262226819992065
0.8739471435546875,0.8674082159996033
0.8787420988082886,0.829124927520752
0.9274892210960388,0.9557099342346191
0.9142016172409058,0.8927012085914612
0.8805031776428223,0.8786022067070007
0.6424630880355835,0.685961127281189
0.9563203454017639,0.9580193758010864
0.7760133743286133,0.6669241189956665
0.9279730916023254,0.9254013299942017
0.8863595128059387,0.8901505470275879
0.9893752336502075,0.9928715229034424
0.8572490215301514,0.8475068807601929
0.8623836040496826,0.8305389881134033
0.9122684001922607,0.8743393421173096
0.9415621161460876,0.9136401414871216
0.9363882541656494,0.9011315107345581
0.9643206596374512,0.9460951685905457
0.9590523838996887,0.9739304780960083
0.9388223886489868,0.95350182056427
0.8393579125404358,0.8587650060653687
0.8547546863555908,0.9215025305747986
0.9254226684570312,0.9588384628295898
0.9179720878601074,0.9196004271507263
0.8671243190765381,0.8647642135620117
0.9020269513130188,0.8990488052368164
0.8572165369987488,0.8499599099159241
0.7383102178573608,0.7970750331878662
0.9045289754867554,0.7753670811653137
0.9590269923210144,0.9132269620895386
0.9285799860954285,0.941031813621521
0.8431680798530579,0.8893439769744873
0.8809738159179688,0.8281490206718445
0.8848883509635925,0.9631325006484985
0.9066593647003174,0.8906921148300171
0.8434628248214722,0.8355494737625122
0.9235432147979736,0.8788883686065674
0.9583722352981567,0.8838047981262207
0.8468382358551025,0.7901182770729065
0.8538171052932739,0.8737914562225342
0.8698753118515015,0.8753949403762817
0.9305443167686462,0.9104884266853333
0.9058270454406738,0.8891128897666931
0.9112110137939453,0.9098358154296875
0.8678796291351318,0.8414185643196106
0.9534702301025391,0.9081474542617798
0.907690167427063,0.7383824586868286
0.8866849541664124,0.8211885094642639
0.9343721866607666,0.9399141073226929
0.9265496134757996,0.9153389930725098
0.968872606754303,0.926392674446106
0.9456352591514587,0.952996015548706
0.9614354372024536,0.968448281288147
0.9199622273445129,0.9328685998916626
0.8548606634140015,0.883995532989502
0.9927672147750854,0.9847931861877441
0.913701057434082,0.9147747159004211
0.9431562423706055,0.945051908493042
0.9173083305358887,0.8415951132774353
0.8327507376670837,0.8470283150672913
0.9054898023605347,0.9096217155456543
0.9051544070243835,0.9105536937713623
0.9224951863288879,0.9400787949562073
0.9045560956001282,0.9013960361480713
0.9229611158370972,0.9089570641517639
0.962086021900177,0.9606031179428101
0.9110134840011597,0.9081660509109497
0.9663897156715393,0.9526742696762085
0.8452048301696777,0.8166519999504089
0.8132277727127075,0.9023247957229614
0.9360100626945496,0.9427836537361145
0.8045650124549866,0.6912904381752014
0.9083567261695862,0.9409658908843994
0.7958633899688721,0.8017845153808594
0.9208148717880249,0.9152258634567261
0.9325724840164185,0.9459187388420105
0.885417640209198,0.9230905771255493
0.7966259717941284,0.8707792162895203
0.8910393118858337,0.7794053554534912
0.869022011756897,0.8853200078010559
0.9471816420555115,0.9316332340240479
0.6914224624633789,0.6718277931213379
0.9495875239372253,0.9450569152832031
0.912550151348114,0.8942191004753113
0.7492479681968689,0.8278565406799316
0.8979467153549194,0.8823301792144775
0.9001778364181519,0.9267368912696838
0.9411296844482422,0.9341896176338196
0.9217673540115356,0.8934148550033569
0.9304265975952148,0.9565137624740601
0.8866317272186279,0.9182764887809753
0.9406793117523193,0.9024972915649414
0.8638502359390259,0.8456243872642517
0.8716768026351929,0.7776070833206177
0.919118344783783,0.9129242897033691
0.8810127377510071,0.9102504253387451
0.9040356874465942,0.8972448706626892
0.8954912424087524,0.8712574243545532
0.9056594371795654,0.9143931865692139
0.8820421695709229,0.7998389005661011
0.9236606359481812,0.9318451881408691
0.9172234535217285,0.7569751739501953
0.8809040784835815,0.8811627626419067
0.7250144481658936,0.7651040554046631
0.890241801738739,0.8976458311080933
0.9047054052352905,0.9161922931671143
0.8971564769744873,0.8893933296203613
0.9282370209693909,0.9110921621322632
0.9510810971260071,0.9511508941650391
0.9130612015724182,0.9045145511627197
0.8871706128120422,0.9159440994262695
0.9021488428115845,0.8409767150878906
0.9165924787521362,0.9082363843917847
0.9668964147567749,0.8961474895477295
0.759213924407959,0.759122371673584
0.7054811716079712,0.6134681701660156
0.971426248550415,0.9554130434989929
0.9280657768249512,0.9433892965316772
0.8976885676383972,0.9112576246261597
0.8639939427375793,0.861812949180603
0.9090897440910339,0.9250277280807495
0.9100157022476196,0.9197849035263062
0.9878202080726624,0.9812328219413757
0.8528288006782532,0.9197551012039185
0.9257183074951172,0.8982983827590942
0.9064651131629944,0.9206194877624512
0.9187058806419373,0.9094194173812866
0.8157941102981567,0.8230816721916199
0.9405268430709839,0.9154276847839355
0.9215157628059387,0.888740599155426
0.9152885675430298,0.9405815601348877
0.9142510294914246,0.8943268060684204
0.9152045249938965,0.8786821365356445
0.934462308883667,0.9418364763259888
0.8233402371406555,0.7993296384811401
0.8395907878875732,0.8241881728172302
0.9324971437454224,0.9325407147407532
0.9073715209960938,0.9195075631141663
0.8776087164878845,0.8340785503387451
0.9415488839149475,0.9374748468399048
0.9585686326026917,0.9391213059425354
0.9659785032272339,0.94705730676651
0.8933411240577698,0.9546791315078735
0.9150166511535645,0.9154903888702393
0.9096654057502747,0.9088247418403625
0.9463616609573364,0.9272820353507996
0.9090178608894348,0.9022974967956543
0.9117450714111328,0.9295855760574341
0.838901162147522,0.8419916033744812
0.8518482446670532,0.8650470972061157
0.9191544055938721,0.9069482684135437
0.922570526599884,0.9354857802391052
0.9262949228286743,0.8703989386558533
0.815214991569519,0.8558564186096191
0.8778769969940186,0.932128369808197
0.8190599083900452,0.8284558057785034
0.9149887561798096,0.9566909074783325
0.9272325038909912,0.9127468466758728
0.9384651184082031,0.9560021758079529
0.9398078918457031,0.9143115282058716
0.8924404382705688,0.7923235297203064
0.9014818668365479,0.9232779741287231
0.9313956499099731,0.9023049473762512
0.8881137371063232,0.8490326404571533
0.9213255047798157,0.9342123866081238
0.8683196306228638,0.8601232171058655
0.7233980894088745,0.836437463760376
0.8265183568000793,0.8391289114952087
0.9036039113998413,0.8998808860778809
0.9238647222518921,0.8362978100776672
0.8655933737754822,0.8361029624938965
0.8653448224067688,0.8717963099479675
0.8906098008155823,0.9065936207771301
0.8138002157211304,0.8187878131866455
0.9006649255752563,0.8737648725509644
0.8671514987945557,0.9009243845939636
0.9372349977493286,0.9592850208282471
0.7998454570770264,0.7057114243507385
0.9662885069847107,0.9363874197006226
0.9331457018852234,0.9331585764884949
0.8904184103012085,0.8452795743942261
0.8669757843017578,0.9215161800384521
0.8479111194610596,0.8368574976921082
0.8296151161193848,0.8944115042686462
0.9277070760726929,0.928507924079895
0.9544894695281982,0.9118875861167908
0.8953335285186768,0.8903357982635498
0.8604128360748291,0.8738753199577332
0.8504624366760254,0.864930272102356
0.903433084487915,0.8830654621124268
0.962897777557373,0.9612407684326172
0.8997496366500854,0.8646466732025146
0.7184798121452332,0.7982839345932007
0.9362351894378662,0.9604793787002563
0.9513929486274719,0.8643097281455994
0.9595120549201965,0.934751033782959
0.8879856467247009,0.8730705976486206
0.8176241517066956,0.7929190397262573
0.8276786208152771,0.8358184099197388
0.9073507189750671,0.8845006227493286
0.9349983930587769,0.9429517984390259
0.9945324063301086,0.9924471378326416
0.765642523765564,0.6329420804977417
0.9297921657562256,0.9263008832931519
0.8738503456115723,0.7729933261871338
0.8892359733581543,0.807382345199585
0.9347819685935974,0.9150047898292542
0.9315939545631409,0.9349071979522705
0.7491750717163086,0.7378517389297485
0.8681777715682983,0.8347475528717041
0.9349565505981445,0.9317843914031982
0.8737065196037292,0.8730032444000244
0.777329683303833,0.8532282114028931
0.8270211815834045,0.8827100992202759
0.9526212215423584,0.9580564498901367
0.9053703546524048,0.8727231025695801
0.929843544960022,0.8741732239723206
0.9796335697174072,0.9723052382469177
0.942141056060791,0.9335998892784119
0.868566632270813,0.8748108744621277
0.9826861619949341,0.9822052121162415
0.9211670160293579,0.9240947365760803
0.8187323808670044,0.8554646968841553
0.8543137907981873,0.8977487087249756
0.98274165391922,0.9835512638092041
0.8763570785522461,0.8791183233261108
0.7770446538925171,0.8063175678253174
0.9499244689941406,0.9679944515228271
0.9148818254470825,0.9236495494842529
0.9402066469192505,0.9238021969795227
0.8348960876464844,0.762200117111206
0.8422439694404602,0.7821437120437622
0.9697877168655396,0.973523736000061
0.8200706243515015,0.846054196357727
