wordsDoc_in_wordsSum,bigramsDoc_in_bigramsSum,trigramsDoc_in_trigramsSum,fourgramsDoc_in_fourgramsSum,bleu_score
0.0874751491053678,0.016843971631205674,0.006928406466512702,0.003000750187546887,0.01322964218610941
0.24074074074074073,0.08394160583941605,0.033444816053511704,0.013114754098360656,0.05456371820439356
0.12034383954154727,0.06851311953352769,0.05721716514954486,0.05025125628140704,0.0697778713175319
0.1686746987951807,0.07166123778501629,0.04776119402985075,0.03519061583577713,0.06713655815998368
0.16111111111111112,0.046511627906976744,0.024447031431897557,0.016930022573363433,0.041965526412139194
0.17525773195876287,0.07961783439490445,0.05373134328358209,0.03823529411764706,0.07317199908256122
0.0783289817232376,0.02125,0.005434782608695652,0.0010548523206751054,0.009883569344794072
0.136986301369863,0.034420289855072464,0.009983361064891847,0.0016313213703099511,0.016646655491289127
0.16574585635359115,0.08716323296354993,0.0641025641025641,0.050824175824175824,0.0828286225644461
0.15151515151515152,0.06153846153846154,0.043936731107205626,0.033101045296167246,0.06068313896334768
0.20987654320987653,0.137546468401487,0.10380622837370242,0.08934707903780069,0.12791729863480267
0.11224489795918367,0.038112522686025406,0.01746031746031746,0.010752688172043012,0.029936489612967618
0.09126984126984126,0.04656319290465632,0.030991735537190084,0.022587268993839837,0.04153076370320653
0.08254716981132075,0.01955671447196871,0.009523809523809525,0.004645760743321719,0.016348066886538046
0.1566265060240964,0.04291845493562232,0.0111731843575419,0.0,0.0
0.15217391304347827,0.07260726072607261,0.04451038575667656,0.029069767441860465,0.06149018420667898
0.08148148148148149,0.020876826722338204,0.005747126436781609,0.0,0.0
0.14473684210526316,0.08503937007874016,0.07313642756680731,0.06602475928473177,0.08780311510488471
0.14767932489451477,0.04030226700251889,0.013986013986013986,0.0045662100456621,0.024829887645985666
0.14760147601476015,0.033264033264033266,0.011538461538461539,0.005628517823639775,0.023763034021812304
0.16260162601626016,0.0583756345177665,0.03631961259079903,0.02386634844868735,0.053557576982500826
0.3202614379084967,0.18846153846153846,0.1413793103448276,0.10702341137123746,0.1738393172048433
0.11401425178147269,0.04049493813273341,0.017857142857142856,0.011527377521613832,0.031223069281236682
0.2823529411764706,0.14705882352941177,0.07692307692307693,0.0410958904109589,0.10703716835159167
0.21875,0.0730593607305936,0.016666666666666666,0.0040650406504065045,0.03225777385989808
0.11623246492985972,0.06514994829369183,0.05263157894736842,0.045829514207149404,0.06537448701337631
0.12418300653594772,0.0427807486631016,0.01957585644371941,0.00966183574879227,0.031660862603194256
0.22151898734177214,0.15019762845849802,0.12878787878787878,0.11742424242424243,0.14977064409405902
0.23270440251572327,0.12658227848101267,0.08571428571428572,0.06097560975609756,0.1113901317688705
0.17105263157894737,0.07723577235772358,0.03745318352059925,0.010830324909747292,0.04811379567471742
0.18181818181818182,0.07033639143730887,0.028011204481792718,0.00821917808219178,0.041423271182047465
0.21348314606741572,0.08695652173913043,0.05084745762711865,0.032520325203252036,0.07443419043422152
0.21100917431192662,0.10732984293193717,0.07178217821782178,0.043795620437956206,0.0918580637852432
0.12363636363636364,0.05317324185248713,0.03463855421686747,0.02631578947368421,0.04947705946181104
0.19298245614035087,0.08461538461538462,0.05502392344497608,0.03755868544600939,0.0762179520118751
0.12878787878787878,0.042600896860986545,0.014462809917355372,0.006024096385542169,0.026294176916022406
0.10570824524312897,0.06521739130434782,0.0539053905390539,0.04793028322440087,0.06496487687415929
0.13559322033898305,0.06369426751592357,0.05298759864712514,0.047097480832420595,0.06813614520635752
0.14381270903010032,0.03900709219858156,0.01001669449081803,0.003284072249589491,0.020726190892552877
0.21721311475409835,0.12128712871287128,0.08222222222222222,0.06047516198704104,0.10698348776247063
0.10238907849829351,0.05185185185185185,0.03541315345699832,0.02975206611570248,0.04863231119711328
0.18454935622317598,0.07582938388625593,0.043668122270742356,0.02564102564102564,0.06291620127830604
0.07818181818181819,0.014802631578947368,0.0028922631959508315,0.0007067137809187279,0.00697399315699182
0.1116751269035533,0.06544502617801047,0.052752293577981654,0.04540420819490587,0.06468336997791901
0.11025641025641025,0.04281767955801105,0.028967254408060455,0.02369077306733167,0.042425638353611066
0.22897196261682243,0.12684365781710916,0.09340659340659341,0.07277628032345014,0.11853718596101362
0.19157088122605365,0.0686456400742115,0.027070063694267517,0.015455950540958269,0.04843193973528793
0.11678832116788321,0.05157232704402516,0.03374578177727784,0.022026431718061675,0.04599863519489668
0.06783369803063458,0.02693965517241379,0.01832208293153327,0.013220018885741265,0.025793549573521746
0.125,0.059431524547803614,0.03357314148681055,0.021176470588235293,0.047939457050831004
0.07924528301886792,0.030874785591766724,0.02009273570324575,0.016730038022813688,0.03011468624049468
0.1095890410958904,0.04538799414348463,0.02796271637816245,0.01989389920424403,0.040785129629391396
0.12359550561797752,0.048828125,0.035523978685612786,0.029616724738675958,0.05019758675806249
0.13903743315508021,0.052980132450331126,0.031446540880503145,0.01557632398753894,0.043583354954710225
0.1598173515981735,0.056847545219638244,0.030373831775700934,0.01598173515981735,0.04582629954194058
0.08673469387755102,0.04642409033877039,0.036281179138321996,0.030939226519337018,0.0461085828655331
0.2265193370165746,0.1444043321299639,0.12286689419795221,0.1095890410958904,0.1448678043325079
0.3576158940397351,0.24796747967479674,0.21839080459770116,0.19924812030075187,0.24923557406634836
0.2,0.0893854748603352,0.041025641025641026,0.020202020202020204,0.062042141660891205
0.1174496644295302,0.051470588235294115,0.03595890410958904,0.030456852791878174,0.05072541349628192
0.23684210526315788,0.1178343949044586,0.07462686567164178,0.05539358600583091,0.10363857139831852
0.28502415458937197,0.12596401028277635,0.04783599088838269,0.017660044150110375,0.07421106703574734
0.5060240963855421,0.43859649122807015,0.4188034188034188,0.3983050847457627,0.43864744593586175
0.16853932584269662,0.06984126984126984,0.0480225988700565,0.030136986301369864,0.06424505642364327
0.07344632768361582,0.013311148086522463,0.004658385093167702,0.0015220700152207,0.0091246014610192
0.11220472440944881,0.057885906040268456,0.04682040531097135,0.04183266932270916,0.05972190898536903
0.10240963855421686,0.038580246913580245,0.021164021164021163,0.013801756587202008,0.03277627514940053
0.21264367816091953,0.056291390728476824,0.009230769230769232,0.0,0.0
0.08905380333951762,0.043222003929273084,0.0325497287522604,0.026833631484794274,0.04281993945695216
0.12333333333333334,0.03727714748784441,0.022091310751104567,0.017316017316017316,0.036416496317651405
0.1526479750778816,0.08813559322033898,0.07165109034267912,0.06069802731411229,0.08746009404277744
0.061630218687872766,0.025176233635448138,0.014492753623188406,0.00974313551815766,0.021635081242179364
0.2966101694915254,0.23417721518987342,0.22699386503067484,0.21686746987951808,0.2418158711716816
0.23357664233576642,0.12653061224489795,0.08759124087591241,0.0706713780918728,0.11630069630799937
0.2777777777777778,0.1888111888111888,0.16558441558441558,0.1523809523809524,0.1907299268784508
0.2,0.11636363636363636,0.06930693069306931,0.048701298701298704,0.09414366953288444
0.07613168724279835,0.04257425742574258,0.03502626970227671,0.031678082191780824,0.043547810692996854
0.14695340501792115,0.07238095238095238,0.039792387543252594,0.02707275803722504,0.058181392522507175
0.09930715935334873,0.03977272727272727,0.022267206477732792,0.013888888888888888,0.03324488177112895
0.2638888888888889,0.15677966101694915,0.10756972111553785,0.08764940239043825,0.14053595748619047
0.15112540192926044,0.08051529790660225,0.05547652916073969,0.04426002766251729,0.07393229862363693
0.14772727272727273,0.06511627906976744,0.046218487394957986,0.03477051460361613,0.06270385986995373
0.08924485125858124,0.023153252480705624,0.006737247353224254,0.0018570102135561746,0.012680109111534109
0.21875,0.1111111111111111,0.06818181818181818,0.045454545454545456,0.09316179814916659
0.1198044009779951,0.04337050805452292,0.02367531003382187,0.014444444444444444,0.03651034609906829
0.24087591240875914,0.12556053811659193,0.08979591836734693,0.07171314741035857,0.11813415529636966
0.12350597609561753,0.04390243902439024,0.024608501118568233,0.013303769401330377,0.03650136644903178
0.167192429022082,0.05434782608695652,0.01813110181311018,0.009536784741144414,0.03540431860083148
0.1008174386920981,0.04819277108433735,0.036827195467422094,0.0297029702970297,0.04801440171086149
0.07947019867549669,0.027070063694267517,0.0169971671388102,0.011065006915629323,0.025220602236568957
0.13432835820895522,0.06578947368421052,0.044848484848484846,0.03708133971291866,0.06191656116095041
0.09306569343065693,0.05021276595744681,0.04220045214770158,0.0373900293255132,0.052109771420920215
0.09686609686609686,0.04897314375987362,0.041791044776119404,0.03524229074889868,0.05141256667154533
0.16483516483516483,0.09421265141318977,0.08302354399008674,0.07776427703523693,0.1000656739983521
0.33121019108280253,0.22510822510822512,0.1862348178137652,0.16470588235294117,0.2186836232350719
0.06871609403254973,0.0268857356235997,0.02131782945736434,0.018867924528301886,0.029360393761909357
0.18085106382978725,0.08751608751608751,0.07093821510297482,0.06153846153846154,0.09117147128483598
0.14432989690721648,0.07858243451463791,0.054758800521512385,0.03879849812265332,0.07006282676115932
0.11494252873563218,0.028735632183908046,0.009234828496042216,0.002570694087403599,0.016733823506547722
0.14760147601476015,0.08297872340425531,0.0625,0.04981549815498155,0.0785824357504201
0.07216494845360824,0.0392156862745098,0.030499075785582256,0.026244343891402715,0.0387951228157287
0.06382978723404255,0.01616161616161616,0.005607476635514018,0.0018248175182481751,0.01013616740945006
0.14184397163120568,0.03565640194489465,0.011299435028248588,0.004076086956521739,0.021969093761115634
0.11648351648351649,0.06153846153846154,0.044101433296582136,0.033659066232356136,0.05711385424516831
0.09809264305177112,0.060240963855421686,0.05099150141643059,0.04667609618104668,0.061239293054763125
0.12757201646090535,0.06981981981981981,0.046747967479674794,0.03508771929824561,0.061824840455513265
0.17681159420289855,0.1083086053412463,0.08839050131926121,0.07898089171974522,0.10752893225143736
0.2602040816326531,0.1595744680851064,0.13053613053613053,0.11581291759465479,0.15828556541384398
0.08775510204081632,0.04363001745200698,0.03469545104086353,0.02846441947565543,0.04409690994635577
0.13730569948186527,0.035794183445190156,0.010805500982318271,0.005660377358490566,0.023415197710713393
0.058165548098434,0.01985981308411215,0.013978494623655914,0.011739594450373533,0.0208659719818948
0.17763157894736842,0.07024793388429752,0.01606425702811245,0.004032258064516129,0.0299840762587961
0.20430107526881722,0.1130952380952381,0.07547169811320754,0.05454545454545454,0.09875621002934504
0.13902439024390245,0.05218317358892439,0.03663003663003663,0.028368794326241134,0.05239923295096432
0.17016317016317017,0.07262569832402235,0.04378109452736319,0.030067895247332686,0.06350916212450267
0.05902192242833052,0.016840417000801924,0.010893246187363835,0.007851534618129907,0.017075346102962505
0.07535641547861507,0.035752979414951244,0.029411764705882353,0.027,0.038245410744447254
0.24444444444444444,0.11778846153846154,0.07264957264957266,0.05625,0.10415008479841632
0.17669172932330826,0.05762081784386617,0.029459901800327332,0.01901743264659271,0.04887026626920593
0.07801418439716312,0.014141414141414142,0.003669724770642202,0.0017889087656529517,0.009225120013119752
0.12773722627737227,0.03829787234042553,0.01808590806330068,0.010997067448680353,0.031407063606425194
0.08237986270022883,0.04171779141104295,0.030716723549488054,0.024719101123595506,0.040191802519431476
0.0989010989010989,0.02997275204359673,0.007228915662650603,0.002333722287047841,0.014954177024931122
0.06129032258064516,0.013888888888888888,0.004807692307692308,0.0015873015873015873,0.008977675042847858
0.10303030303030303,0.028528528528528527,0.008333333333333333,0.0027434842249657062,0.016100575233160115
0.12075471698113208,0.04618473895582329,0.026690391459074734,0.015463917525773196,0.03895105870647827
0.4036697247706422,0.3051948051948052,0.25301204819277107,0.2261904761904762,0.2897708590046462
0.08184143222506395,0.029895366218236172,0.012622720897615708,0.00697350069735007,0.02154245685255884
0.11004784688995216,0.03561643835616438,0.017456359102244388,0.007228915662650603,0.026519462396566853
0.08241758241758242,0.02127659574468085,0.0033783783783783786,0.0,0.0
0.11400651465798045,0.0423861852433281,0.020689655172413793,0.010498687664041995,0.03200814952799319
0.13043478260869565,0.038922155688622756,0.018741633199464525,0.009126466753585397,0.03052636575977132
0.08333333333333333,0.03151618398637138,0.022996515679442508,0.019659239842726082,0.033009981828221464
0.26119402985074625,0.09361702127659574,0.045283018867924525,0.022058823529411766,0.0703005860961542
0.2866666666666667,0.19166666666666668,0.16862745098039217,0.15444015444015444,0.1944925955934578
0.13333333333333333,0.08728179551122195,0.06378132118451026,0.049217002237136466,0.07774415888479226
0.09174311926605505,0.04148783977110158,0.03109452736318408,0.027644230769230768,0.04253003092124701
0.13110539845758354,0.053231939163498096,0.03406593406593406,0.02410901467505241,0.048929767958868164
0.11655011655011654,0.05329457364341085,0.04051863857374392,0.03491078355314197,0.05444431478977908
0.20994475138121546,0.06818181818181818,0.033582089552238806,0.018656716417910446,0.054724163456127115
0.07029478458049887,0.037267080745341616,0.02991944764096663,0.022935779816513763,0.03661667372417745
0.20284697508896798,0.11776447105788423,0.09888059701492537,0.09057301293900184,0.12094089525003526
0.13402061855670103,0.0627177700348432,0.048582995951417005,0.04253214638971316,0.06455664540445165
0.0664451827242525,0.03859649122807018,0.031967213114754096,0.02843216896831844,0.03907342878423061
0.19727891156462585,0.09293680297397769,0.05448717948717949,0.03715170278637771,0.07805223810352532
0.1252847380410023,0.06812933025404157,0.055150884495317375,0.047910295616717634,0.06891335683737951
0.18151815181518152,0.12244897959183673,0.10526315789473684,0.10032362459546926,0.12377664593252442
0.20388349514563106,0.1253731343283582,0.09809264305177112,0.07692307692307693,0.1178473739568513
0.22395833333333334,0.13636363636363635,0.11452513966480447,0.10215053763440861,0.1374838932390071
0.17391304347826086,0.08786610878661087,0.06201550387596899,0.04633204633204633,0.08140176599793299
0.15185185185185185,0.08183632734530938,0.0634648370497427,0.05601317957166392,0.08152623842312799
0.0491283676703645,0.020462633451957295,0.01507537688442211,0.012479201331114808,0.02085389618815521
0.1148036253776435,0.05021520803443329,0.03417721518987342,0.02567237163814181,0.047424021980747064
0.10380622837370242,0.04798464491362764,0.0313588850174216,0.024013722126929673,0.044008487997976194
0.2085889570552147,0.07326007326007326,0.03436426116838488,0.016891891891891893,0.05457402573982853
0.20657276995305165,0.1260053619302949,0.1021377672209026,0.08924485125858124,0.12411032339022261
0.12454212454212454,0.03710575139146568,0.020202020202020204,0.013245033112582781,0.03334658290669694
0.17543859649122806,0.10149253731343283,0.08525033829499323,0.07793923381770146,0.10429245108518881
0.13360323886639677,0.04513064133016627,0.021551724137931036,0.010526315789473684,0.03419886764942853
0.1640378548895899,0.06528662420382166,0.035161744022503515,0.02309782608695652,0.05430657984140977
0.2376237623762376,0.14763231197771587,0.1171875,0.10077519379844961,0.14266799408369737
0.18181818181818182,0.06296296296296296,0.026936026936026935,0.009836065573770493,0.041732015036698614
0.1111111111111111,0.048426150121065374,0.034702549575070823,0.02702702702702703,0.04739682752693464
0.22807017543859648,0.09271523178807947,0.05555555555555555,0.03951367781155015,0.0825417426412181
0.09090909090909091,0.024489795918367346,0.008802816901408451,0.0041981528127623844,0.016936282847428232
0.08436724565756824,0.020364415862808145,0.009398496240601503,0.004578754578754579,0.016489705202053305
0.16049382716049382,0.08914100486223663,0.06886657101865136,0.058091286307053944,0.08697888335007203
0.12146892655367232,0.07436708860759493,0.06160458452722063,0.057746478873239436,0.07529153104154818
0.1527777777777778,0.05897435897435897,0.037825059101654845,0.02546296296296296,0.05427539500412278
0.1917808219178082,0.10852713178294573,0.09176470588235294,0.08237986270022883,0.11199794663978539
0.10192837465564739,0.05308464849354376,0.03974358974358974,0.031055900621118012,0.05083570093731105
0.13978494623655913,0.07773851590106007,0.04878048780487805,0.034722222222222224,0.06549943821056015
0.15706806282722513,0.11221122112211221,0.09748427672955975,0.0877742946708464,0.11081703460700144
0.0735632183908046,0.022935779816513763,0.011122345803842264,0.006862745098039216,0.01894380102478159
0.22727272727272727,0.1527777777777778,0.13141025641025642,0.11801242236024845,0.1523319932994186
0.11965811965811966,0.03878406708595388,0.017723880597014924,0.011882998171846435,0.0314427188421384
0.16666666666666666,0.0784313725490196,0.05701754385964912,0.042826552462526764,0.07516489347565602
0.1407766990291262,0.08115942028985507,0.06027397260273973,0.04619565217391304,0.07510176751529636
0.09406952965235174,0.040566037735849055,0.02695871946082561,0.019867549668874173,0.03781061857630167
0.17355371900826447,0.08666666666666667,0.049019607843137254,0.0300187617260788,0.06859021370275539
0.09763313609467456,0.027331189710610933,0.011747430249632892,0.007204610951008645,0.021799789312228493
0.09686609686609686,0.024691358024691357,0.006925207756232687,0.0013386880856760374,0.012202736841408431
0.1254355400696864,0.0611353711790393,0.04375,0.035196687370600416,0.05862032897314192
0.19230769230769232,0.07241379310344828,0.018575851393188854,0.006060606060606061,0.035385120937979506
0.0782122905027933,0.026462395543175487,0.01139240506329114,0.006211180124223602,0.019562458153463146
0.29518072289156627,0.1801470588235294,0.15463917525773196,0.13804713804713806,0.18355470665982937
0.06198347107438017,0.013388259526261586,0.0035398230088495575,0.0008583690987124463,0.007086208221067953
0.0962962962962963,0.042682926829268296,0.03076923076923077,0.022900763358778626,0.04125319536104025
0.18604651162790697,0.07617504051863858,0.055152394775036286,0.045779685264663805,0.07734243671786892
0.15648854961832062,0.09645669291338582,0.07597173144876325,0.06368330464716007,0.09244280978104177
0.20218579234972678,0.0657439446366782,0.025806451612903226,0.01282051282051282,0.04579415194028361
0.17012448132780084,0.09397590361445783,0.06956521739130435,0.059574468085106386,0.09022126480096682
0.11987381703470032,0.04151624548736462,0.018803418803418803,0.008431703204047217,0.02980393680959999
0.07236842105263158,0.040257648953301126,0.03171247357293869,0.02787219578518015,0.040058962945930504
0.18,0.08099688473520249,0.04664723032069971,0.0345821325648415,0.06963933473300832
0.15942028985507245,0.08823529411764706,0.0728744939271255,0.06726013847675569,0.09112337785936053
0.13003095975232198,0.07679738562091504,0.06408345752608048,0.058997050147492625,0.07838669597581202
0.09004739336492891,0.023890784982935155,0.008875739644970414,0.0038022813688212928,0.016414875487979028
0.17578125,0.05591397849462366,0.02490421455938697,0.016728624535315983,0.04498383801793642
0.24401913875598086,0.14492753623188406,0.1078167115902965,0.08616187989556136,0.1346306714322005
0.15966386554621848,0.0888382687927107,0.07066381156316917,0.06581740976645435,0.09012310439566092
0.1125,0.031476997578692496,0.009009009009009009,0.0044742729306487695,0.019437317521449213
0.07568438003220612,0.0420032310177706,0.033308660251665435,0.027879677182685254,0.041450852371608456
0.10404624277456648,0.04411764705882353,0.026932084309133488,0.01698754246885617,0.03806797857359762
0.06521739130434782,0.027095681625740897,0.021148036253776436,0.018436578171091445,0.028810677247297033
0.13249211356466878,0.05396290050590219,0.0350076103500761,0.02694610778443114,0.05096076696504719
0.1168091168091168,0.052715654952076675,0.034074074074074076,0.02654867256637168,0.04858148718104516
0.15450643776824036,0.06954436450839328,0.04967602591792657,0.033126293995859216,0.06484583022048504
0.2357142857142857,0.08,0.025,0.00816326530612245,0.04429145555540014
0.2849162011173184,0.18529411764705883,0.15443037974683543,0.14047619047619048,0.18396218512697377
0.08206106870229007,0.028472821397756688,0.017041053446940357,0.012112036336109008,0.02635240880119207
0.2066869300911854,0.07972027972027972,0.04221954161640531,0.025522041763341066,0.064912403407786
0.18396226415094338,0.10551558752997602,0.09130434782608696,0.08492569002123142,0.11076281320660188
0.10444444444444445,0.049578059071729956,0.03451492537313433,0.026484018264840183,0.04664353107210726
0.19339622641509435,0.11568123393316196,0.1,0.09318181818181819,0.12016016668749073
0.4117647058823529,0.2838427947598253,0.23863636363636365,0.21897810218978103,0.27955423496701354
0.17197452229299362,0.07608695652173914,0.04377104377104377,0.022950819672131147,0.060212943344346244
0.16501650165016502,0.04794520547945205,0.023291925465838508,0.01524390243902439,0.04093959368591942
0.20444444444444446,0.07769423558897243,0.04387990762124711,0.020179372197309416,0.06123988503931861
0.14728682170542637,0.09929078014184398,0.08496732026143791,0.0767590618336887,0.09882426621025805
0.06882591093117409,0.03255813953488372,0.024106400665004156,0.017170891251022075,0.03103374513189559
0.03429602888086643,0.007677543186180422,0.0035026269702276708,0.0017211703958691911,0.006312057767044452
0.11363636363636363,0.05308464849354376,0.032509752925877766,0.020486555697823303,0.04477052868174596
0.024054982817869417,0.006700167504187605,0.0015186028853454822,0.0,0.0
0.20765027322404372,0.13523131672597866,0.1118421052631579,0.0970873786407767,0.13214309458237944
